utc_timestamp,cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead,GB_GBN_price_day_ahead,IE_sem_price_day_ahead,IT_BRNN_price_day_ahead,IT_CNOR_price_day_ahead,IT_CSUD_price_day_ahead,IT_FOGN_price_day_ahead,IT_GR_price_day_ahead,IT_NORD_price_day_ahead,IT_NORD_AT_price_day_ahead,IT_NORD_CH_price_day_ahead,IT_NORD_FR_price_day_ahead,IT_NORD_SI_price_day_ahead,IT_PRGP_price_day_ahead,IT_ROSN_price_day_ahead,IT_SACO_AC_price_day_ahead,IT_SACO_DC_price_day_ahead,IT_SARD_price_day_ahead,IT_SICI_price_day_ahead,IT_SUD_price_day_ahead,NO_1_price_day_ahead,NO_2_price_day_ahead,NO_3_price_day_ahead,NO_4_price_day_ahead,NO_5_price_day_ahead,SE_1_price_day_ahead,SE_2_price_day_ahead,SE_3_price_day_ahead,SE_4_price_day_ahead
2017-05-10T23:00:00Z,2017-05-11T01:00:00+0200,31,,30.41,30.41,38.93,,39.62,39.62,39.62,39.62,39.62,34.8,34.8,34.8,34.8,34.8,39.62,39.62,39.62,39.62,39.62,39.62,39.62,30.41,30.41,30.41,26.69,30.41,30.41,30.41,30.41,30.41
2017-05-11T00:00:00Z,2017-05-11T02:00:00+0200,29,,29.5,29.5,37.29,,38.56,38.56,38.56,38.56,38.56,34.5,34.5,34.5,34.5,34.5,38.56,38.56,38.56,38.56,38.56,38.56,38.56,29.5,29.5,29.57,26.62,29.5,29.5,29.5,29.5,29.5
2017-05-11T01:00:00Z,2017-05-11T03:00:00+0200,30,,29.26,29.26,35.26,,36.32,36.32,36.32,36.32,36.32,34.49,34.49,34.49,34.49,34.49,36.32,36.32,36.32,36.32,36.32,36.32,36.32,29.26,29.26,29.58,26.61,29.26,29.26,29.26,29.26,29.26
2017-05-11T02:00:00Z,2017-05-11T04:00:00+0200,31,,29.59,29.59,32.51,,36.32,36.32,36.32,36.32,36.32,34.5,34.5,34.5,34.5,34.5,36.32,36.32,36.32,36.32,36.32,36.32,36.32,29.59,29.59,29.59,26.63,29.59,29.59,29.59,29.59,29.59
2017-05-11T03:00:00Z,2017-05-11T05:00:00+0200,33,,30.89,30.89,32.11,,38.82,38.82,38.82,38.82,38.82,35.5,35.5,35.5,35.5,35.5,38.82,38.82,38.82,38.82,38.82,38.82,38.82,30.89,30.89,30.89,26.69,30.89,30.89,30.89,30.89,30.89
2017-05-11T04:00:00Z,2017-05-11T06:00:00+0200,40,,34.91,34.91,33.2,,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,33.4,33.4,34.91,27.46,33.4,34.91,34.91,34.91,34.91
2017-05-11T05:00:00Z,2017-05-11T07:00:00+0200,45,,43.1,43.1,42.78,,50.37,50.37,50.37,50.37,50.37,48.1,48.1,48.1,48.1,48.1,50.37,50.37,50.37,50.37,50.37,50.37,50.37,34.22,34.22,43.1,31.81,34.22,43.1,43.1,43.1,43.1
2017-05-11T06:00:00Z,2017-05-11T08:00:00+0200,47,,44.49,44.49,46.86,,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,34.87,34.87,44.49,44.49,34.87,44.49,44.49,44.49,44.49
2017-05-11T07:00:00Z,2017-05-11T09:00:00+0200,44,,41.93,41.93,61.91,,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,47.77,47.77,52.01,52.01,52.01,47.77,52.01,34.75,34.75,41.93,37.28,34.75,41.93,41.93,41.93,41.93
2017-05-11T08:00:00Z,2017-05-11T10:00:00+0200,41,,38.54,38.54,53.96,,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,41.96,41.96,50.37,50.37,50.37,41.96,50.37,34.2,34.2,38.54,31.77,34.2,38.54,38.54,38.54,38.54
2017-05-11T09:00:00Z,2017-05-11T11:00:00+0200,40,,37.47,37.47,41.8,,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,34.15,34.15,46.91,46.91,46.91,34.15,46.91,33.8,33.8,37.47,31.62,33.8,37.47,37.47,37.47,37.47
2017-05-11T10:00:00Z,2017-05-11T12:00:00+0200,37,,36.03,36.03,35,,45,45,45,45,45,45,45,45,45,45,34.15,34.15,45,45,45,34.15,45,33.61,33.61,36.03,28.41,33.61,36.03,36.03,36.03,36.03
2017-05-11T11:00:00Z,2017-05-11T13:00:00+0200,36,,35.23,35.23,34.52,,45.62,45.62,45.62,45.62,45.62,45.62,45.62,45.62,45.62,45.62,34.15,34.15,45.62,45.62,45.62,34.15,45.62,33.41,33.41,35.23,27.96,33.41,35.23,35.23,35.23,35.23
2017-05-11T12:00:00Z,2017-05-11T14:00:00+0200,34,,33.01,33.44,33.66,,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,34.15,34.15,48.5,48.5,48.5,34.15,48.5,33.01,33.01,33.44,27.67,33.01,33.44,33.44,33.44,33.44
2017-05-11T13:00:00Z,2017-05-11T15:00:00+0200,34,,33.82,33.82,33.5,,50,50,50,50,50,50,50,50,50,50,34.15,34.15,50,50,50,34.15,50,32.74,32.74,33.82,33.82,32.74,33.82,33.82,33.82,33.82
2017-05-11T14:00:00Z,2017-05-11T16:00:00+0200,35,,33.19,33.19,33.82,,49,49,49,49,49,49,49,49,49,49,34.15,34.15,49,49,49,34.15,49,32.71,32.71,33.19,33.19,32.71,33.19,33.19,33.19,33.19
2017-05-11T15:00:00Z,2017-05-11T17:00:00+0200,38,,34.8,34.8,43,,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,46.99,32.98,32.98,34.8,34.8,32.98,34.8,34.8,34.8,34.8
2017-05-11T16:00:00Z,2017-05-11T18:00:00+0200,40,,35.75,35.75,54.82,,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,46.62,34.54,34.54,35.75,35.75,34.54,35.75,35.75,35.75,35.75
2017-05-11T17:00:00Z,2017-05-11T19:00:00+0200,42,,34.94,34.94,55,,48.59,48.59,48.59,48.59,48.59,45.47,45.47,45.47,45.47,45.47,84.01,48.59,48.59,48.59,48.59,84.01,48.59,34.5,34.5,34.94,34.94,34.5,34.94,34.94,34.94,34.94
2017-05-11T18:00:00Z,2017-05-11T20:00:00+0200,40,,33.11,32.98,56,,80,80,80,80,80,45.37,45.37,45.37,45.37,45.37,91.12,80,80,80,80,91.12,80,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98
2017-05-11T19:00:00Z,2017-05-11T21:00:00+0200,37,,31.5,31.64,50.45,,50.37,50.37,50.37,50.37,50.37,46.99,46.99,46.99,46.99,46.99,91.12,50.37,50.37,50.37,50.37,91.12,50.37,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64
2017-05-11T20:00:00Z,2017-05-11T22:00:00+0200,32,,30.52,30.52,43.73,,46.91,46.91,46.91,46.91,46.91,45,45,45,45,45,60,46.91,46.91,46.91,46.91,60,46.91,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52
